 region_name ,Region Name,District Name,Settlement Code, Settlement Name ,Settlement Type, X Coordinates , Y Coordinates ,Absentees (HH) ,Absentees,Absentees between 2015-2018 (HH),Absentees between 2015-2018,Absentees in 2019 (HH),Absentees in 2019,  Residents (HH)  ,  Residents ,Returnees from internal displacement (HH), Returnees from internal displacement,Returnees between 2015-2018 (HH),Returnees between 2015-2018,Returnees in 2019 (HH),Returnees in 2019, Returnees from abroad (HH) ,Returnees from abroad,Returnees  from abroad between 2015-2018 (HH),Returnees  from abroad between 2015-2018,Returnees  from abroad during 2019 (HH) ,Returnees  from abroad during 2019, IDPs (HH) ,  IDPs (individuals)  , IDPs between 2015-2018 (HH) , IDPs between 2015-2018 , IDPs in 2019 (HH)  , IDPs during 2019 , Accesibility , Overall Reliability , Total_inflows , Current Population , IDPs ind (Sites) , IDPs ind (Rural and Urban) , IDPs ind Total , Residents ind (Rural and Urban) , Resident HH (Rural and Urban) , Rural IDPs (since 2015-2018 ind)  , Rural IDPs (since 2015-2018 HH) , Rural IDPs (since 2019 ind)  ,Rural IDPs (since 2019 HH), Urban IDPs (since 2015-2018 ind)  , Urban IDPs (since 2015-2018 HH) , Urban IDPs (since 2019 ind)  , Urban IDPs (since 2019 HH) , Urban IDPs (ind) , Rural IDPs (ind) 
Bakool,Bakool,Xudur,NA-3802-B12-001,Ceel Heri,Rural, 44.00058 , 3.92727 ,0.00,0.00,0.00,0.00,0.00,0.00, 200 ," 1,200 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   ," 1,200 ", -   , -   , -   ," 1,200 ", 200 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NA-3802-A13-001,Buulo Mamayow,Rural, 44.08092 , 3.97248 ,0.00,0.00,0.00,0.00,0.00,0.00, 78 , 468 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Good, -   , 468 , -   , -   , -   , 468 , 78 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,WAA - 005,Tawakal,Site, 43.25071 , 3.81376 ,5.00,30.00,5.00,30.00,0.00,0.00,50.00, 300 ,3.00,18.00,0.00,0.00,3.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Good, 18 , 318 , 300 , -   , 300 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,WAA - 003,Elboon,Site, 43.23721 , 3.80924 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,7.00,42.00,0.00,0.00,7.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00, 36 ,0.00,0.00, 6 ,36.00,Yes,Good, 78 , 78 , -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,WAA - 001,Al Amiin,Site, 43.25193 , 3.80351 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,60.00,360.00,0.00,0.00,60.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00, 90 ,0.00,0.00, 15 ,90.00,Yes,Good, 450 , 450 , -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,NA-3801-E28-003,Waajid/Howl-Wadaag,Urban, 43.24547 , 3.80979 ,0.00,0.00,0.00,0.00,0.00,0.00, 110 , 660 ,8.00,48.00,0.00,0.00,8.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00, 660 , -   ,0.00, 110 ,660.00,Yes,Good, 708 ," 1,368 ", -   , 660 , 660 , 660 , 110 , -   ,, -   , -   , -   , -   , 660 , 110 , 660 , -   
Bakool,Bakool,Waajid,WAA - 002,Buurdhuxunle,Site, 43.24805 , 3.81478 ,30.00,180.00,0.00,0.00,30.00,180.00,180.00," 1,080 ",10.00,60.00,0.00,0.00,10.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00, 42 ,0.00,0.00, 17 ,102.00,Yes,Very Good, 102 ," 1,182 "," 1,080 ", -   ," 1,080 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_18,Qasaxley,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,140.00,840.00,0.00,0.00,140.00,840.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00, 486 , -   , -   , 81 , 486 ,Yes,Good," 1,326 "," 1,326 ", -   , 486 , 486 , -   , -   , -   , -   , 486 , 81 , -   , -   , -   , -   , -   , 486 
Bakool,Bakool,Waajid,Waajid_31,Fadhiyey,Rural,,,12.00,72.00,0.00,0.00,12.00,72.00, 115 , 690 ,16.00,96.00,0.00,0.00,16.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 96 , 786 , -   , -   , -   , 690 , 115 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 004,Dondardiir,Site, 43.89019 , 4.11527 ,0.00,0.00,0.00,0.00,0.00,0.00,110.00, 660 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00, 12 ,2.00,12.00, -   ,0.00,Yes,Very Good, 12 , 672 , 660 , -   , 660 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 003,Dhurshenshibele,Site, 43.87796 , 4.12311 ,0.00,0.00,0.00,0.00,0.00,0.00,450.00," 2,700 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00, 36 ,0.00,0.00, 6 ,36.00,Yes,Very Good, 36 ," 2,736 "," 2,700 ", -   ," 2,700 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 005,Donfeylahow,Site, 43.87801 , 4.12225 ,0.00,0.00,0.00,0.00,0.00,0.00,276.00," 1,656 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Very Good, -   ," 1,656 "," 1,656 ", -   ," 1,656 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 007,Hol-Ade,Site, 43.89895 , 4.11935 ,3.00,18.00,3.00,18.00,0.00,0.00,201.00," 1,206 ",5.00,30.00,0.00,0.00,5.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Very Good, 30 ," 1,236 "," 1,206 ", -   ," 1,206 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 002,Dhill,Site, 43.88276 , 4.11798 ,0.00,0.00,0.00,0.00,0.00,0.00,153.00, 918 ,8.00,48.00,8.00,48.00,0.00,0.00,1.00,6.00,0.00,0.00,1.00,6.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Very Good, 54 , 972 , 918 , -   , 918 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 006,Garasweyne,Site, 43.88317 , 4.11730 ,1.00,6.00,1.00,6.00,0.00,0.00,278.00," 1,668 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Good, -   ," 1,668 "," 1,668 ", -   ," 1,668 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,Xudur_1,Qadiid,Site, 43.88633 , 4.11559 ,10.00,60.00,10.00,60.00,0.00,0.00,16.00, 96 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Very Good, -   , 96 , 96 , -   , 96 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 001,Abal,Site, 43.88749 , 4.11501 ,15.00,90.00,0.00,0.00,0.00,0.00,209.00," 1,254 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00, 12 ,0.00,0.00, 2 ,12.00,Yes,Very Good, 12 ," 1,266 "," 1,254 ", -   ," 1,254 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_2,Yarey,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,200.00,1200.00,0.00,0.00,200.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00, 240 , -   , -   , 40 , 240 ,Yes,Good," 1,440 "," 1,440 ", -   , 240 , 240 , -   , -   , -   , -   , 240 , 40 , -   , -   , -   , -   , -   , 240 
Bakool,Bakool,Waajid,Waajid_1,Hamid,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,109.00,654.00,0.00,0.00,109.00,654.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00, 390 , -   , -   , 65 , 390 ,Yes,Good," 1,044 "," 1,044 ", -   , 390 , 390 , -   , -   , -   , -   , 390 , 65 , -   , -   , -   , -   , -   , 390 
Bakool,Bakool,Waajid,Waajid_19,Mad Hasanow,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,120.00,720.00,0.00,0.00,120.00,720.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00, 582 , -   , -   , 97 , 582 ,Yes,Good," 1,302 "," 1,302 ", -   , 582 , 582 , -   , -   , -   , -   , 582 , 97 , -   , -   , -   , -   , -   , 582 
Bakool,Bakool,Waajid,Waajid_15,Subow,Rural,,,18.00,108.00,0.00,0.00,18.00,108.00, 700 ," 4,200 ",16.00,96.00,0.00,0.00,34.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 96 ," 4,296 ", -   , -   , -   ," 4,200 ", 700 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,NA-3801-H29-001,Meegaagle,Rural, 43.29724 , 3.70753 ,42.00,252.00,42.00,252.00,0.00,0.00, 180 ," 1,080 ",14.00,84.00,0.00,0.00,14.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 84 ," 1,164 ", -   , -   , -   ," 1,080 ", 180 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,Xudur_3,Elbarde,Site, 43.88261 , 4.11783 ,9.00,54.00,9.00,54.00,0.00,0.00,118.00, 708 ,3.00,18.00,3.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00, 30 ,0.00,0.00, 5 ,30.00,Yes,Very Good, 48 , 756 , 708 , -   , 708 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 010,Tieglow,Site, 43.89420 , 4.11881 ,11.00,66.00,0.00,0.00,11.00,66.00,42.00, 252 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,0.00,0.00, -   ,0.00,Yes,Very Good, -   , 252 , 252 , -   , 252 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,XUD - 008,Lehelow,Site, 43.87860 , 4.11704 ,4.00,24.00,4.00,24.00,0.00,0.00,280.00," 1,680 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00, 120 ,0.00,0.00, 20 ,120.00,Yes,Very Good, 120 ," 1,800 "," 1,680 ", -   ," 1,680 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,WAA - 006,Towfiiq,Site, 43.23573 , 3.80948 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   ,189.00,1134.00,0.00,0.00,189.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00, 438 ,0.00,0.00, 73 ,438.00,Yes,Good," 1,572 "," 1,572 ", -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_25,Dhuubey,Rural,,,34.00,204.00,34.00,204.00,0.00,0.00, 150 , 900 ,67.00,402.00,0.00,0.00,67.00,402.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 402 ," 1,302 ", -   , -   , -   , 900 , 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_12,Abagle,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, 800 ," 4,800 ",211.00,1266.00,0.00,0.00,211.00,1266.00,0.00,0.00,0.00,0.00,0.00,0.00,154.00, 924 , -   , -   , 211 ," 1,266 ",Yes,Good," 2,190 "," 6,990 ", -   , 924 , 924 ," 4,800 ", 800 , -   , -   ," 1,266 ", 211 , -   , -   , -   , -   , -   , 924 
Bakool,Bakool,Xudur,Xudur_2,Moora Hagar,Site, 43.89465 , 4.11322 ,3.00,18.00,3.00,18.00,0.00,0.00,75.00, 450 ,8.00,48.00,0.00,0.00,8.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00, 42 ,7.00,42.00, -   ,0.00,Yes,Very Good, 90 , 540 , 450 , -   , 450 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,Xudur_5,Yowkoyow,Site, 43.89496 , 4.11534 ,6.00,36.00,0.00,0.00,0.00,0.00,270.00," 1,620 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00, 78 ,13.00,78.00, -   ,0.00,Yes,Very Good, 78 ," 1,698 "," 1,620 ", -   ," 1,620 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,NA-3801-F29-001,Kawo,Rural, 43.30756 , 3.78441 ,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,200.00,1200.00,0.00,0.00,200.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00, 666 , -   , -   , 111 , 666 ,Yes,Good," 1,866 "," 1,866 ", -   , 666 , 666 , -   , -   , -   , -   , 666 , 111 , -   , -   , -   , -   , -   , 666 
Bakool,Bakool,Waajid,Waajid_10,Kuuley,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, 357 ," 2,142 ",42.00,252.00,0.00,0.00,42.00,252.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00, 174 , -   , -   , 29 , 174 ,Yes,Good, 426 ," 2,568 ", -   , 174 , 174 ," 2,142 ", 357 , -   , -   , 174 , 29 , -   , -   , -   , -   , -   , 174 
Bakool,Bakool,Xudur,NB-3814-Z09-001,Lafale,Rural, 43.87426 , 4.03602 ,0.00,0.00,0.00,0.00,0.00,0.00, 150 , 900 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   , 900 , -   , -   , -   , 900 , 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NB-3814-S09-001,Aboore,Rural, 43.90898 , 4.30141 ,0.00,0.00,0.00,0.00,0.00,0.00, 120 , 720 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   , 720 , -   , -   , -   , 720 , 120 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_14,Dheyal,Rural,,,40.00,240.00,40.00,240.00,0.00,0.00, 95 , 570 ,30.00,180.00,0.00,0.00,30.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Very Good, 180 , 750 , -   , -   , -   , 570 , 95 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_17,Daremo,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, 900 ," 5,400 ",10.00,60.00,0.00,0.00,10.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Good, 60 ," 5,460 ", -   , -   , -   ," 5,400 ", 900 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,NA-3801-G28-002,Garas Maamow,Rural, 43.26528 , 3.72469 ,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,300.00,1800.00,0.00,0.00,300.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,159.00, 954 , -   , -   , 159 , 954 ,Yes,Good," 2,754 "," 2,754 ", -   , 954 , 954 , -   , -   , -   , -   , 954 , 159 , -   , -   , -   , -   , -   , 954 
Bakool,Bakool,Xudur,NB-3814-Z15-002,Dhariigada Yaa,Rural, 44.17646 , 4.03289 ,0.00,0.00,0.00,0.00,0.00,0.00, 150 , 900 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   , 900 , -   , -   , -   , 900 , 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NB-3814-Z12-012,Abuurow Edin,Rural, 44.02074 , 4.02398 ,0.00,0.00,0.00,0.00,0.00,0.00, 210 ," 1,260 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   ," 1,260 ", -   , -   , -   ," 1,260 ", 210 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NB-3814-Z09-003,Abaarey,Rural, 43.88569 , 4.00666 ,0.00,0.00,0.00,0.00,0.00,0.00, 50 , 300 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   , 300 , -   , -   , -   , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_4,Neebsoy,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,276.00,1656.00,0.00,0.00,276.00,1656.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00, 366 , -   , -   , 61 , 366 ,Yes,Good," 2,022 "," 2,022 ", -   , 366 , 366 , -   , -   , -   , -   , 366 , 61 , -   , -   , -   , -   , -   , 366 
Bakool,Bakool,Waajid,Waajid_5,Adeyle,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,194.00,1164.00,0.00,0.00,194.00,1164.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00, 558 , -   , -   , 93 , 558 ,Yes,Good," 1,722 "," 1,722 ", -   , 558 , 558 , -   , -   , -   , -   , 558 , 93 , -   , -   , -   , -   , -   , 558 
Bakool,Bakool,Waajid,Waajid_29,Mosin,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, 150 , 900 ,27.00,162.00,0.00,0.00,27.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Good, 162 ," 1,062 ", -   , -   , -   , 900 , 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,Waajid_13,Jinay,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, 450 ," 2,700 ",12.00,72.00,0.00,0.00,12.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Good, 72 ," 2,772 ", -   , -   , -   ," 2,700 ", 450 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NB-3814-W08-001,Tubooy,Rural, 43.84257 , 4.13231 ,0.00,0.00,0.00,0.00,0.00,0.00, 470 ," 2,820 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   ," 2,820 ", -   , -   , -   ," 2,820 ", 470 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NB-3814-U10-002,Banjanaay,Rural, 43.92981 , 4.23508 ,0.00,0.00,0.00,0.00,0.00,0.00, 520 ," 3,120 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   ," 3,120 ", -   , -   , -   ," 3,120 ", 520 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,NB-3814-V08-002,Ilin,Rural, 43.86265 , 4.20623 ,0.00,0.00,0.00,0.00,0.00,0.00, 320 ," 1,920 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,No,Very Good, -   ," 1,920 ", -   , -   , -   ," 1,920 ", 320 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Ceel Barde,CEE - 001,Gar Gaar,Site, 43.67166 , 4.82660 ,0.00,0.00,0.00,0.00,0.00,0.00,110.00, 660 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00, 600 ,100.00,600.00, -   ,0.00,Yes,Very Good, 600 ," 1,260 ", 660 , -   , 660 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Waajid,NA-3801-H27-001,Garas Shimbirow,Rural, 43.20309 , 3.70475 ,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,213.00,1278.00,0.00,0.00,213.00,1278.00,0.00,0.00,0.00,0.00,0.00,0.00,158.00, 948 , -   , -   , 158 , 948 ,Yes,Good," 2,226 "," 2,226 ", -   , 948 , 948 , -   , -   , -   , -   , 948 , 158 , -   , -   , -   , -   , -   , 948 
Bakool,Bakool,Waajid,Waajid_8,Jafey,Rural,,,0.00,0.00,0.00,0.00,0.00,0.00, 198 ," 1,188 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00, 114 , -   , -   , 19 , 114 ,Yes,Good, 114 ," 1,302 ", -   , 114 , 114 ," 1,188 ", 198 , -   , -   , 114 , 19 , -   , -   , -   , -   , -   , 114 
Bakool,Bakool,Xudur,Xudur_8,Horseed,Urban, 43.89012 , 4.12303 ,0.00,0.00,0.00,0.00,0.00,0.00," 1,733 "," 10,398 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,0.00, -   ,0.00,Yes,Very Good, -   ," 10,398 ", -   , -   , -   ," 10,398 "," 1,733 ", -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,Xudur_6,Buulow,Urban, 43.88882 , 4.12302 ,25.00,150.00,0.00,0.00,0.00,0.00," 2,300 "," 13,800 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   ,0.00, -   ,0.00,Yes,Very Good, -   ," 13,800 ", -   , -   , -   ," 13,800 "," 2,300 ", -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Xudur,Xudur_7,Sheikh Aweys,Urban, 43.88479 , 4.11965 ,0.00,0.00,0.00,0.00,0.00,0.00," 2,733 "," 16,398 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00, 360 , 60 ,360.00, -   ,0.00,Yes,Very Good, 360 ," 16,758 ", -   , 360 , 360 ," 16,398 "," 2,733 ", -   ,, -   , -   , 360 , 60 , -   , -   , 360 , -   
Bakool,Bakool,Ceel Barde,CEE - 003,War Garweyne,Site, 43.66340 , 4.80438 ,0.00,0.00,0.00,0.00,0.00,0.00,70.00," 4,200 ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00, 240 ,40.00,240.00, -   ,0.00,Yes,Very Good, 240 ," 4,440 "," 4,200 ", -   ," 4,200 ", -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   
Bakool,Bakool,Ceel Barde,Ceel Barde_1,Ayeeyo,Rural, 43.70985 , 4.82797 ,0.00,0.00,0.00,0.00,0.00,0.00, 60 , 360 ,20.00,120.00,0.00,0.00,20.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00, 90 , -   , -   , 15 , 90 ,Yes,Very Good, 210 , 570 , -   , 90 , 90 , 360 , 60 , -   , -   , 90 , 15 , -   , -   , -   , -   , -   , 90 
Bakool,Bakool,Ceel Barde,Ceel Barde_10,Biyo Qaboobe ,Rural, 43.68305 , 4.80488 ,0.00,0.00,0.00,0.00,0.00,0.00, 25 , 150 ,0.00,0.00,0.00,0.00,0.00,0.00,9.00,54.00,0.00,0.00,9.00,54.00,20.00, 120 , -   , -   , 20 , 120 ,Yes,Very Good, 174 , 324 , -   , 120 , 120 , 150 , 25 , -   , -   , 120 , 20 , -   , -   , -   , -   , -   , 120 
Bakool,Bakool,Ceel Barde,Ceel Barde_11,Oondheere ,Rural, 43.68094 , 4.78143 ,0.00,0.00,0.00,0.00,0.00,0.00, 70 , 420 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00, 72 , -   , -   , 12 , 72 ,Yes,Very Good, 72 , 492 , -   , 72 , 72 , 420 , 70 , -   , -   , 72 , 12 , -   , -   , -   , -   , -   , 72 
Bakool,Bakool,Ceel Barde,Ceel Barde_12,Daanshood,Rural, 43.67274 , 4.76122 ,0.00,0.00,0.00,0.00,0.00,0.00, 70 , 420 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00, 300 , -   , -   , 200 ," 1,200 ",Yes,Very Good, 300 , 720 , -   , 300 , 300 , 420 , 70 , -   , -   ," 1,200 ", 200 , -   , -   , -   , -   , -   , 300 
Bakool,Bakool,Ceel Barde,Ceel Barde_14,Dhagax tuur ,Rural, 44.21423 , 4.95137 ,0.00,0.00,0.00,0.00,0.00,0.00, 40 , 240 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00, 60 , -   , -   , 10 , 60 ,Yes,Very Good, 60 , 300 , -   , 60 , 60 , 240 , 40 , -   , -   , 60 , 10 , -   , -   , -   , -   , -   , 60 
Bakool,Bakool,Waajid,NA-3801-F28-001,El Figow,Rural, 43.26526 , 3.77234 ,22.00,132.00,0.00,0.00,22.00,132.00, 300 , 900 ,6.00,36.00,0.00,0.00,6.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, -   , -   , -   , -   , -   ,Yes,Good, 36 , 936 , -   , -   , -   , 900 , 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
